user_id,article_1,article_2,article_3,article_4,article_5
226892,293114,285533,233688,202559,20691
226893,160974,199198,272143,160417,300470
226894,31836,48403,133160,162655,199198
226895,272143,124748,199198,158536,235715
226896,272143,64329,182394,224658,162655
226897,199198,272143,236444,64329,284422
226898,209294,202675,209630,300470,160974
226899,272143,198659,182394,64329,224658
226900,336221,289090,183176,168623,237524
226901,273612,267047,232812,273616,272143
226902,289090,96210,199198,198659,288440
226903,235870,87188,95716,300082,315105
226904,64329,198659,336380,293050,166581
226905,198195,198342,114456,198067,233997
226906,158536,218337,272143,162655,175040
226907,209236,206785,60013,218028,109940
226908,336245,288440,64329,166581,182394
226909,183176,31836,111043,336221,59057
226910,272143,123909,301015,166581,160417
226911,123290,124352,123289,124748,123909
226912,198659,209236,64329,166581,218028
226913,64329,198659,175040,162655,95716
226914,336221,156560,272143,160974,336220
226915,272143,64329,162655,336221,166581
226916,20691,272143,199198,245161,288440
226917,272218,123613,160940,272143,273397
226918,162655,272143,198659,300470,182394
226919,313602,355975,289126,355863,159762
226920,272143,123757,59057,336245,95716
226921,111043,283505,183176,215993,234006
226922,158536,272143,285719,257291,289126
226923,124350,198659,123290,64329,124352
226924,272143,235715,199198,64329,198659
226925,124228,123818,233997,272143,331738
226926,64329,166581,224658,343256,286321
226927,321133,121275,321037,319646,336220
226928,199198,198659,182394,272143,284901
226929,336245,64329,288440,293513,168623
226930,225055,205879,54826,301824,234639
226931,272143,198659,182394,64329,224658
226932,351673,35771,4295,99826,3899
226933,48403,119193,31836,160417,158536
226934,124748,123818,123290,123909,272143
226935,236613,198659,199198,64329,166581
226936,183176,160417,233717,166581,199198
226937,160974,300128,199198,300923,166581
226938,231234,273053,156560,199198,293050
226939,336221,336223,199197,288320,235870
226940,233658,198659,199198,64329,159177
226941,62599,195843,62748,61913,61966
226942,160974,160417,158536,199198,272143
226943,265721,58580,199198,273397,198659
226944,48403,234698,271262,133160,235616
226945,199198,273397,198659,64329,166581
226946,51611,193866,192698,62669,138634
226947,160974,160417,158536,199198,272143
226948,289090,119534,272143,336245,235854
226949,283505,183176,272143,160974,158536
226950,272143,64329,199198,160974,156560
226951,336221,48403,119193,218337,162655
226952,348093,160974,95716,234698,162655
226953,336221,199198,168623,235870,207994
226954,272143,62464,272218,331737,70428
226955,87231,87224,199078,293513,336380
226956,71665,255062,255060,256139,255741
226957,160417,199198,166581,156560,64329
226958,272143,198659,182394,64329,224658
226959,158536,272143,123757,199198,29953
226960,199198,64329,198659,276970,324823
226961,199198,124748,336245,64329,293114
226962,95716,300263,234698,293301,48403
226963,234698,95716,199198,336223,59057
226964,272143,166581,198659,160974,182394
226965,123818,123290,124352,20691,39894
226966,336223,352979,235870,272143,95716
226967,198659,64329,95716,166581,234698
226968,209236,124749,157078,209348,96755
226969,35784,36402,36230,355981,35999
226970,64329,199198,198659,313431,235230
226971,272143,235715,199198,64329,198659
226972,272143,166581,175040,160417,158536
226973,123757,123290,124352,276970,124228
226974,199198,64329,198659,202355,205824
226975,255486,255035,256134,254408,252180
226976,303565,272143,199198,158536,336380
226977,272143,270607,64329,158882,182394
226978,199198,160974,64329,198659,158536
226979,272143,198659,64329,158536,235440
226980,69182,206879,297906,214709,71158
226981,64329,336223,336221,224658,162655
226982,272143,235715,199198,64329,198659
226983,158536,162655,218337,64329,160974
226984,162655,198659,199198,300470,64329
226985,272143,199198,224658,182394,166581
226986,160417,158536,160974,156560,199198
226987,59057,119193,162655,31836,96210
226988,123365,124444,122918,122750,124263
226989,166581,20691,48403,119193,272143
226990,235230,272143,206168,199197,313431
226991,194939,162655,300470,16129,162300
226992,272143,123290,124350,124352,124748
226993,123290,123818,272143,128260,95716
226994,160974,160417,158536,199198,272143
226995,199198,272143,64329,198659,162655
226996,64329,293301,199198,160417,235230
226997,272143,198659,96480,182394,214709
226998,276970,273612,267047,108855,286321
226999,272143,336221,119193,183176,271261
227000,272143,218337,198659,160974,156624
227001,199198,64329,198659,162655,175040
227002,199198,272143,202636,182394,284901
227003,331116,209236,336362,95716,234698
227004,160974,160417,158536,199198,272143
227005,32082,199197,64329,198659,123909
227006,199197,160417,156619,64329,313431
227007,234698,336220,336223,277713,64409
227008,160974,160417,158536,199198,272143
227009,156560,158536,162655,64329,272143
227010,199198,157078,64329,198659,234269
227011,159762,293050,276946,199198,58606
227012,336221,64409,183176,214631,236207
227013,336220,284452,96210,277491,129434
227014,233688,206362,209013,336220,234006
227015,160974,160417,158536,199198,272143
227016,64329,336221,336380,224658,162655
227017,199198,160974,300470,272143,160417
227018,123818,123290,124177,64329,166581
227019,336221,156560,129029,166581,175040
227020,272143,235715,199198,64329,198659
227021,272143,273612,267047,198659,182394
227022,206027,225041,168623,208048,205846
227023,272143,235715,199198,64329,198659
227024,168623,276970,272143,202729,288320
227025,157078,207982,160974,160417,108853
227026,20691,336245,272143,32088,123909
227027,267047,273395,232812,273612,273616
227028,272143,198659,48403,64329,218028
227029,199198,272143,64329,198659,162655
227030,62464,303565,156355,157441,284985
227031,198659,199198,64329,166581,324823
227032,338340,128957,124749,123613,235616
227033,272143,234698,123909,336221,96210
227034,156560,272143,158536,235230,234698
227035,124749,199198,337735,234698,293513
227036,199198,284985,64329,239177,198659
227037,146188,140720,141414,141477,140699
227038,20691,271262,218028,336245,338339
227039,331234,286336,255354,124748,110589
227040,124352,123757,124177,128957,338340
227041,202355,215613,332353,199198,293513
227042,199198,64329,166581,336221,324823
227043,272143,182394,198659,162655,64329
227044,111043,183176,283505,272143,162655
227045,182394,199198,225860,25262,337082
227046,272143,199198,175040,162655,158536
227047,273612,214800,161160,267047,272143
227048,284566,205377,234698,208847,285054
227049,48403,59057,31836,119193,198659
227050,199198,166581,324823,198659,162655
227051,293114,96755,272143,337735,111210
227052,160974,160417,158536,199198,272143
227053,202381,70646,235616,202388,235870
227054,158536,162655,218337,64329,160974
227055,158536,336221,64329,123818,272143
227056,336223,20691,272143,336221,119193
227057,158536,199198,156560,175040,284985
227058,300128,298310,300473,300923,350594
227059,37623,272143,313431,235230,32831
227060,183176,289090,208562,158536,233688
227061,284985,234698,293114,87228,87236
227062,348093,293389,161801,283009,127127
227063,124352,123818,123757,265329,124177
227064,123290,124352,124748,124228,199197
227065,48403,119193,199198,272143,160974
227066,123289,124748,293050,124749,124734
227067,160417,158536,300470,158082,199198
227068,64329,158536,162655,199198,272143
227069,199198,64329,166581,324823,224658
227070,64329,156560,182394,224658,175040
227071,64329,39894,166581,289090,128260
227072,336223,64329,166581,59057,224658
227073,255486,255035,256134,285268,254408
227074,272143,64329,257291,337435,289126
227075,272143,235715,199198,64329,198659
227076,199198,198659,182394,272143,284901
227077,270920,270824,198659,270508,199198
227078,129434,336220,158536,336221,202652
227079,123289,124228,124177,124748,293050
227080,272143,198659,64329,162655,214800
227081,158536,162655,218337,64329,160974
227082,160417,156560,160974,272143,166581
227083,198659,270607,236951,158882,64329
227084,123290,124352,161801,158536,124176
227085,272143,198659,64329,162655,235715
227086,357838,162655,158536,160417,300470
227087,160974,160417,158536,199198,272143
227088,199198,272143,64329,198659,162655
227089,199197,336221,32082,124749,199198
227090,336245,288440,129434,198659,156355
227091,162655,300470,16129,162300,158536
227092,272143,199198,129434,235715,198199
227093,160974,160417,158536,199198,272143
227094,336223,198659,64329,175040,59057
227095,48403,199198,59057,202355,64329
227096,64329,198659,166581,162655,156560
227097,160974,160417,158536,199198,272143
227098,111043,336245,20691,299131,336221
227099,64329,199198,199197,198659,166583
227100,95716,234987,48403,234698,119193
227101,198659,64329,166581,96210,162655
227102,160974,225463,202557,162655,16129
227103,233688,289090,183176,272143,199197
227104,202381,336245,157078,20691,160974
227105,119193,48403,62444,62434,66159
227106,162655,272143,300470,16129,199198
227107,156560,198659,158536,64329,166581
227108,157078,70646,272143,206934,199198
227109,199198,166581,199197,175040,324823
227110,274125,341583,73413,341033,331116
227111,124748,124350,124228,124194,199198
227112,166581,272143,198659,237524,182394
227113,272143,198659,182394,64329,224658
227114,272143,235715,199198,64329,198659
227115,160417,218337,162655,64329,160974
227116,272143,234698,25325,235870,198659
227117,336223,271262,234698,300082,198659
227118,272143,235715,199198,64329,198659
227119,158536,64329,199198,308930,289126
227120,272143,198659,182394,64329,224658
227121,235616,336221,336220,337192,277492
227122,162655,300470,16129,162300,158536
227123,48403,293050,119193,199198,272143
227124,286336,162655,64329,160974,166581
227125,277713,160417,158536,300470,158082
227126,96210,336245,272143,181585,111043
227127,272143,64329,162655,182394,224658
227128,162655,300470,16129,162300,158536
227129,272143,199198,336220,158536,277491
227130,160974,160417,158536,199198,272143
227131,293050,199198,142292,128957,199197
227132,64329,199198,276970,160974,156560
227133,123290,123289,123818,124352,96210
227134,272143,198659,182394,64329,224658
227135,123826,124748,124350,293114,273397
227136,235870,198659,95716,183176,64329
227137,289090,199198,234698,234267,64329
227138,64329,198659,162655,175040,224658
227139,272143,20691,336245,166581,198659
227140,272143,64329,199197,160417,96480
227141,158536,64329,284985,162655,160974
227142,199198,273397,198659,64329,166581
227143,336223,336221,272143,235870,237524
227144,234698,95716,272143,235870,336223
227145,336223,199198,272143,64329,59057
227146,199198,156560,284985,166581,270799
227147,96210,182467,199198,59057,118783
227148,160417,160974,199198,166581,156560
227149,31836,336221,119193,303180,141004
227150,160974,160417,158536,199198,272143
227151,123290,124748,123826,124352,124194
227152,272143,283505,95716,336223,234698
227153,336245,20691,272143,182394,293513
227154,73271,157078,208048,168623,207982
227155,160417,218337,162655,64329,160974
227156,87144,357998,87233,85318,87207
227157,236171,162655,199198,272143,203313
227158,160417,218337,162655,64329,160974
227159,272143,235715,199198,64329,198659
227160,272143,235715,199198,64329,198659
227161,70310,69463,205910,61217,61375
227162,272143,182394,162655,64329,166581
227163,285111,289090,236444,234267,124194
227164,160974,272143,218337,156560,64329
227165,160974,160417,158536,199198,272143
227166,166581,156560,175040,198659,313431
227167,199198,272143,96210,236207,58580
227168,234698,336221,272143,289090,59057
227169,199198,336223,95716,234698,166581
227170,64329,162655,166581,156560,214709
227171,289090,48403,208237,336220,199198
227172,160974,160417,158536,199198,272143
227173,272143,182394,214709,208596,224658
227174,336223,198659,64329,166581,234698
227175,199197,338350,284547,198659,214800
227176,160974,160417,158536,199198,272143
227177,276970,218028,289090,32082,199198
227178,183176,74554,283505,215993,315064
227179,336221,233717,48403,289003,235870
227180,272143,235715,199198,64329,198659
227181,336221,272143,199198,336223,158536
227182,43028,199197,284547,161801,206934
227183,202355,132567,272513,58619,162655
227184,160974,160417,158536,199198,272143
227185,199198,64329,166581,324823,224658
227186,233688,331738,158536,257291,218337
227187,16129,225463,162655,36161,331780
227188,272143,234698,123909,336221,96210
227189,272143,64329,336221,235870,160417
227190,270607,336220,245161,337143,289090
227191,272143,235715,199198,64329,198659
227192,160417,160974,272143,168623,156560
227193,199198,272143,58580,124749,158536
227194,160974,160417,158536,199198,272143
227195,111043,324823,207848,198659,64329
227196,146188,140720,141414,141477,140699
227197,272143,182394,293050,166581,224658
227198,162655,300470,16129,162300,158536
227199,336220,166581,272143,277491,123909
227200,160974,160417,158536,199198,272143
227201,202670,202388,284547,209294,323684
227202,272143,198659,182394,64329,224658
227203,272143,198659,64329,162655,168623
227204,64329,166581,245161,224658,235616
227205,272143,199198,175040,158536,156560
227206,153240,175040,198659,156560,158536
227207,177155,235616,17045,261612,121834
227208,236171,162655,199198,272143,203313
227209,336223,236951,288320,272143,59057
